,Country,Element,Item,Year,Unit,Value,Continent
910,Iraq,Value US$,Gross Domestic Product,2010,millions,138516.7226,Asia
911,Iraq,Value US$,Gross Domestic Product,2011,millions,185749.6644,Asia
912,Iraq,Value US$,Gross Domestic Product,2012,millions,218000.9925,Asia
913,Iraq,Value US$,Gross Domestic Product,2013,millions,234637.6751,Asia
914,Iraq,Value US$,Gross Domestic Product,2014,millions,228415.6562,Asia
915,Iraq,Value US$,Gross Domestic Product,2015,millions,166774.1049,Asia
916,Iraq,Value US$,Gross Domestic Product,2016,millions,166602.4887,Asia
917,Iraq,Value US$,Gross Domestic Product,2017,millions,187217.652,Asia
918,Iraq,Value US$,Gross Domestic Product,2018,millions,227367.469,Asia
919,Iraq,Value US$,Gross Domestic Product,2019,millions,233636.0978,Asia
920,Iraq,Value US$,Gross Domestic Product,2020,millions,180924.091,Asia
921,Iraq,Value US$,Gross Domestic Product,2021,millions,204004.0684,Asia
922,Iraq,Value US$,Gross Domestic Product,2022,millions,282797.7799,Asia
923,Ireland,Value US$,Gross Domestic Product,2010,millions,221697.26,Europe
924,Ireland,Value US$,Gross Domestic Product,2011,millions,238690.3705,Europe
925,Ireland,Value US$,Gross Domestic Product,2012,millions,225641.6058,Europe
926,Ireland,Value US$,Gross Domestic Product,2013,millions,238273.1212,Europe
927,Ireland,Value US$,Gross Domestic Product,2014,millions,258826.1796,Europe
928,Ireland,Value US$,Gross Domestic Product,2015,millions,291657.8498,Europe
929,Ireland,Value US$,Gross Domestic Product,2016,millions,298888.0937,Europe
930,Ireland,Value US$,Gross Domestic Product,2017,millions,336377.5002,Europe
931,Ireland,Value US$,Gross Domestic Product,2018,millions,385736.6808,Europe
932,Ireland,Value US$,Gross Domestic Product,2019,millions,399321.7028,Europe
933,Ireland,Value US$,Gross Domestic Product,2020,millions,425852.2831,Europe
934,Ireland,Value US$,Gross Domestic Product,2021,millions,504182.6033,Europe
935,Ireland,Value US$,Gross Domestic Product,2022,millions,517144.7752,Europe
936,Israel,Value US$,Gross Domestic Product,2010,millions,234654.6715,Asia
937,Israel,Value US$,Gross Domestic Product,2011,millions,262293.7926,Asia
938,Israel,Value US$,Gross Domestic Product,2012,millions,258417.1958,Asia
939,Israel,Value US$,Gross Domestic Product,2013,millions,294167.3236,Asia
940,Israel,Value US$,Gross Domestic Product,2014,millions,310945.0734,Asia
941,Israel,Value US$,Gross Domestic Product,2015,millions,300078.2586,Asia
942,Israel,Value US$,Gross Domestic Product,2016,millions,319024.6335,Asia
943,Israel,Value US$,Gross Domestic Product,2017,millions,355277.448,Asia
944,Israel,Value US$,Gross Domestic Product,2018,millions,373641.2905,Asia
945,Israel,Value US$,Gross Domestic Product,2019,millions,397934.6037,Asia
946,Israel,Value US$,Gross Domestic Product,2020,millions,407100.8545,Asia
947,Israel,Value US$,Gross Domestic Product,2021,millions,481591.2798,Asia
948,Israel,Value US$,Gross Domestic Product,2022,millions,519884.5663,Asia
949,Italy,Value US$,Gross Domestic Product,2010,millions,2134017.843,Europe
950,Italy,Value US$,Gross Domestic Product,2011,millions,2291991.046,Europe
951,Italy,Value US$,Gross Domestic Product,2012,millions,2087077.032,Europe
952,Italy,Value US$,Gross Domestic Product,2013,millions,2141315.327,Europe
953,Italy,Value US$,Gross Domestic Product,2014,millions,2159133.92,Europe
954,Italy,Value US$,Gross Domestic Product,2015,millions,1835899.237,Europe
955,Italy,Value US$,Gross Domestic Product,2016,millions,1875797.464,Europe
956,Italy,Value US$,Gross Domestic Product,2017,millions,1961796.197,Europe
957,Italy,Value US$,Gross Domestic Product,2018,millions,2091932.426,Europe
958,Italy,Value US$,Gross Domestic Product,2019,millions,2011302.199,Europe
959,Italy,Value US$,Gross Domestic Product,2020,millions,1896755.302,Europe
960,Italy,Value US$,Gross Domestic Product,2021,millions,2107702.843,Europe
961,Italy,Value US$,Gross Domestic Product,2022,millions,1986822.102,Europe
975,Japan,Value US$,Gross Domestic Product,2010,millions,5759071.769,Asia
976,Japan,Value US$,Gross Domestic Product,2011,millions,6233147.172,Asia
977,Japan,Value US$,Gross Domestic Product,2012,millions,6272362.996,Asia
978,Japan,Value US$,Gross Domestic Product,2013,millions,5212328.181,Asia
979,Japan,Value US$,Gross Domestic Product,2014,millions,4896994.405,Asia
980,Japan,Value US$,Gross Domestic Product,2015,millions,4444930.652,Asia
981,Japan,Value US$,Gross Domestic Product,2016,millions,5003677.628,Asia
982,Japan,Value US$,Gross Domestic Product,2017,millions,4930837.369,Asia
983,Japan,Value US$,Gross Domestic Product,2018,millions,5037835.383,Asia
984,Japan,Value US$,Gross Domestic Product,2019,millions,5123318.152,Asia
985,Japan,Value US$,Gross Domestic Product,2020,millions,5040107.754,Asia
986,Japan,Value US$,Gross Domestic Product,2021,millions,4940877.781,Asia
987,Japan,Value US$,Gross Domestic Product,2022,millions,4199999.621,Asia
988,Jordan,Value US$,Gross Domestic Product,2010,millions,27133.80425,Asia
989,Jordan,Value US$,Gross Domestic Product,2011,millions,29524.14916,Asia
990,Jordan,Value US$,Gross Domestic Product,2012,millions,31634.56167,Asia
991,Jordan,Value US$,Gross Domestic Product,2013,millions,34454.44018,Asia
992,Jordan,Value US$,Gross Domestic Product,2014,millions,36847.64359,Asia
993,Jordan,Value US$,Gross Domestic Product,2015,millions,38587.01794,Asia
994,Jordan,Value US$,Gross Domestic Product,2016,millions,39892.55115,Asia
995,Jordan,Value US$,Gross Domestic Product,2017,millions,41408.4507,Asia
996,Jordan,Value US$,Gross Domestic Product,2018,millions,42932.39437,Asia
997,Jordan,Value US$,Gross Domestic Product,2019,millions,44502.8169,Asia
998,Jordan,Value US$,Gross Domestic Product,2020,millions,43697.1831,Asia
999,Jordan,Value US$,Gross Domestic Product,2021,millions,45243.66197,Asia
1000,Jordan,Value US$,Gross Domestic Product,2022,millions,47998.59155,Asia
1001,Kazakhstan,Value US$,Gross Domestic Product,2010,millions,148047.3482,Asia
1002,Kazakhstan,Value US$,Gross Domestic Product,2011,millions,192626.4642,Asia
1003,Kazakhstan,Value US$,Gross Domestic Product,2012,millions,207998.5689,Asia
1004,Kazakhstan,Value US$,Gross Domestic Product,2013,millions,236634.6039,Asia
1005,Kazakhstan,Value US$,Gross Domestic Product,2014,millions,221415.614,Asia
1006,Kazakhstan,Value US$,Gross Domestic Product,2015,millions,184388.4044,Asia
1007,Kazakhstan,Value US$,Gross Domestic Product,2016,millions,137278.3201,Asia
1008,Kazakhstan,Value US$,Gross Domestic Product,2017,millions,166805.789,Asia
1009,Kazakhstan,Value US$,Gross Domestic Product,2018,millions,179339.9775,Asia
1010,Kazakhstan,Value US$,Gross Domestic Product,2019,millions,181667.185,Asia
1011,Kazakhstan,Value US$,Gross Domestic Product,2020,millions,171082.3701,Asia
1012,Kazakhstan,Value US$,Gross Domestic Product,2021,millions,193018.3455,Asia
1013,Kazakhstan,Value US$,Gross Domestic Product,2022,millions,223150.0005,Asia
1040,Kuwait,Value US$,Gross Domestic Product,2010,millions,115416.0475,Asia
1041,Kuwait,Value US$,Gross Domestic Product,2011,millions,154040.737,Asia
1042,Kuwait,Value US$,Gross Domestic Product,2012,millions,174047.1996,Asia
1043,Kuwait,Value US$,Gross Domestic Product,2013,millions,174167.6267,Asia
1044,Kuwait,Value US$,Gross Domestic Product,2014,millions,162656.2261,Asia
1045,Kuwait,Value US$,Gross Domestic Product,2015,millions,114584.5703,Asia
1046,Kuwait,Value US$,Gross Domestic Product,2016,millions,109406.1692,Asia
1047,Kuwait,Value US$,Gross Domestic Product,2017,millions,120687.6353,Asia
1048,Kuwait,Value US$,Gross Domestic Product,2018,millions,138202.3102,Asia
1049,Kuwait,Value US$,Gross Domestic Product,2019,millions,136191.7513,Asia
1050,Kuwait,Value US$,Gross Domestic Product,2020,millions,105948.7652,Asia
1051,Kuwait,Value US$,Gross Domestic Product,2021,millions,136641.9251,Asia
1052,Kuwait,Value US$,Gross Domestic Product,2022,millions,181978.6838,Asia
1053,Kyrgyzstan,Value US$,Gross Domestic Product,2010,millions,4794.361821,Asia
1054,Kyrgyzstan,Value US$,Gross Domestic Product,2011,millions,6197.765942,Asia
1055,Kyrgyzstan,Value US$,Gross Domestic Product,2012,millions,6605.142864,Asia
1056,Kyrgyzstan,Value US$,Gross Domestic Product,2013,millions,7335.033799,Asia
1057,Kyrgyzstan,Value US$,Gross Domestic Product,2014,millions,7468.102369,Asia
1058,Kyrgyzstan,Value US$,Gross Domestic Product,2015,millions,6678.177483,Asia
1059,Kyrgyzstan,Value US$,Gross Domestic Product,2016,millions,6813.095396,Asia
1060,Kyrgyzstan,Value US$,Gross Domestic Product,2017,millions,7702.938395,Asia
1061,Kyrgyzstan,Value US$,Gross Domestic Product,2018,millions,8271.106196,Asia
1062,Kyrgyzstan,Value US$,Gross Domestic Product,2019,millions,8871.019823,Asia
1063,Kyrgyzstan,Value US$,Gross Domestic Product,2020,millions,7780.873259,Asia
1064,Kyrgyzstan,Value US$,Gross Domestic Product,2021,millions,8740.681889,Asia
1065,Kyrgyzstan,Value US$,Gross Domestic Product,2022,millions,10145.37831,Asia
1066,Latvia,Value US$,Gross Domestic Product,2010,millions,23964.00339,Europe
1067,Latvia,Value US$,Gross Domestic Product,2011,millions,27711.8557,Europe
1068,Latvia,Value US$,Gross Domestic Product,2012,millions,28175.71597,Europe
1069,Latvia,Value US$,Gross Domestic Product,2013,millions,30200.88194,Europe
1070,Latvia,Value US$,Gross Domestic Product,2014,millions,31345.14867,Europe
1071,Latvia,Value US$,Gross Domestic Product,2015,millions,27252.12863,Europe
1072,Latvia,Value US$,Gross Domestic Product,2016,millions,28064.53335,Europe
1073,Latvia,Value US$,Gross Domestic Product,2017,millions,30483.80602,Europe
1074,Latvia,Value US$,Gross Domestic Product,2018,millions,34429.02344,Europe
1075,Latvia,Value US$,Gross Domestic Product,2019,millions,34343.96107,Europe
1076,Latvia,Value US$,Gross Domestic Product,2020,millions,34601.74032,Europe
1077,Latvia,Value US$,Gross Domestic Product,2021,millions,39853.50158,Europe
1078,Latvia,Value US$,Gross Domestic Product,2022,millions,40382.13556,Europe
1079,Lebanon,Value US$,Gross Domestic Product,2010,millions,38443.90704,Asia
1080,Lebanon,Value US$,Gross Domestic Product,2011,millions,39927.12596,Asia
1081,Lebanon,Value US$,Gross Domestic Product,2012,millions,44016.79952,Asia
1082,Lebanon,Value US$,Gross Domestic Product,2013,millions,46880.10308,Asia
1083,Lebanon,Value US$,Gross Domestic Product,2014,millions,48095.21375,Asia
1084,Lebanon,Value US$,Gross Domestic Product,2015,millions,49929.33784,Asia
1085,Lebanon,Value US$,Gross Domestic Product,2016,millions,51147.30877,Asia
1086,Lebanon,Value US$,Gross Domestic Product,2017,millions,53027.68069,Asia
1087,Lebanon,Value US$,Gross Domestic Product,2018,millions,54901.51916,Asia
1088,Lebanon,Value US$,Gross Domestic Product,2019,millions,52021.91927,Asia
1089,Lebanon,Value US$,Gross Domestic Product,2020,millions,39047.18025,Asia
1090,Lebanon,Value US$,Gross Domestic Product,2021,millions,37944.87905,Asia
1091,Lebanon,Value US$,Gross Domestic Product,2022,millions,159086.5725,Asia
1131,Liechtenstein,Value US$,Gross Domestic Product,2010,millions,5621.057217,Europe
1132,Liechtenstein,Value US$,Gross Domestic Product,2011,millions,6348.10371,Europe
1133,Liechtenstein,Value US$,Gross Domestic Product,2012,millions,6034.435862,Europe
1134,Liechtenstein,Value US$,Gross Domestic Product,2013,millions,6391.711429,Europe
1135,Liechtenstein,Value US$,Gross Domestic Product,2014,millions,6657.45023,Europe
1136,Liechtenstein,Value US$,Gross Domestic Product,2015,millions,6268.51314,Europe
1137,Liechtenstein,Value US$,Gross Domestic Product,2016,millions,6237.299538,Europe
1138,Liechtenstein,Value US$,Gross Domestic Product,2017,millions,6474.31091,Europe
1139,Liechtenstein,Value US$,Gross Domestic Product,2018,millions,6692.618411,Europe
1140,Liechtenstein,Value US$,Gross Domestic Product,2019,millions,6426.980979,Europe
1141,Liechtenstein,Value US$,Gross Domestic Product,2020,millions,6114.982114,Europe
1142,Liechtenstein,Value US$,Gross Domestic Product,2021,millions,6607.749611,Europe
1143,Liechtenstein,Value US$,Gross Domestic Product,2022,millions,6421.652692,Europe
1144,Lithuania,Value US$,Gross Domestic Product,2010,millions,37138.46473,Europe
1145,Lithuania,Value US$,Gross Domestic Product,2011,millions,43582.24887,Europe
1146,Lithuania,Value US$,Gross Domestic Product,2012,millions,42943.44216,Europe
1147,Lithuania,Value US$,Gross Domestic Product,2013,millions,46514.47118,Europe
1148,Lithuania,Value US$,Gross Domestic Product,2014,millions,48574.53194,Europe
1149,Lithuania,Value US$,Gross Domestic Product,2015,millions,41418.87298,Europe
1150,Lithuania,Value US$,Gross Domestic Product,2016,millions,43018.08724,Europe
1151,Lithuania,Value US$,Gross Domestic Product,2017,millions,47758.73693,Europe
1152,Lithuania,Value US$,Gross Domestic Product,2018,millions,53751.41141,Europe
1153,Lithuania,Value US$,Gross Domestic Product,2019,millions,54751.51009,Europe
1154,Lithuania,Value US$,Gross Domestic Product,2020,millions,56846.6229,Europe
1155,Lithuania,Value US$,Gross Domestic Product,2021,millions,66445.25659,Europe
1156,Lithuania,Value US$,Gross Domestic Product,2022,millions,67686.34826,Europe
1157,Luxembourg,Value US$,Gross Domestic Product,2010,millions,56159.19276,Europe
1158,Luxembourg,Value US$,Gross Domestic Product,2011,millions,61615.545,Europe
1159,Luxembourg,Value US$,Gross Domestic Product,2012,millions,59779.80278,Europe
1160,Luxembourg,Value US$,Gross Domestic Product,2013,millions,65184.74472,Europe
1161,Luxembourg,Value US$,Gross Domestic Product,2014,millions,68713.29439,Europe
1162,Luxembourg,Value US$,Gross Domestic Product,2015,millions,60047.43068,Europe
1163,Luxembourg,Value US$,Gross Domestic Product,2016,millions,62174.65037,Europe
1164,Luxembourg,Value US$,Gross Domestic Product,2017,millions,65712.18034,Europe
1165,Luxembourg,Value US$,Gross Domestic Product,2018,millions,71000.35976,Europe
1166,Luxembourg,Value US$,Gross Domestic Product,2019,millions,69825.64185,Europe
1167,Luxembourg,Value US$,Gross Domestic Product,2020,millions,73992.59129,Europe
1168,Luxembourg,Value US$,Gross Domestic Product,2021,millions,85506.24383,Europe
1169,Luxembourg,Value US$,Gross Domestic Product,2022,millions,81738.0695,Europe
1196,Malaysia,Value US$,Gross Domestic Product,2010,millions,255017.6452,Asia
1197,Malaysia,Value US$,Gross Domestic Product,2011,millions,297951.6677,Asia
1198,Malaysia,Value US$,Gross Domestic Product,2012,millions,314443.0612,Asia
1199,Malaysia,Value US$,Gross Domestic Product,2013,millions,323276.2817,Asia
1200,Malaysia,Value US$,Gross Domestic Product,2014,millions,338066.2029,Asia
1201,Malaysia,Value US$,Gross Domestic Product,2015,millions,301354.7358,Asia
1202,Malaysia,Value US$,Gross Domestic Product,2016,millions,301255.4059,Asia
1203,Malaysia,Value US$,Gross Domestic Product,2017,millions,319109.1032,Asia
1204,Malaysia,Value US$,Gross Domestic Product,2018,millions,358788.924,Asia
1205,Malaysia,Value US$,Gross Domestic Product,2019,millions,365278.9511,Asia
1206,Malaysia,Value US$,Gross Domestic Product,2020,millions,337007.5136,Asia
1207,Malaysia,Value US$,Gross Domestic Product,2021,millions,372701.6859,Asia
1208,Malaysia,Value US$,Gross Domestic Product,2022,millions,383872.0048,Asia
1209,Maldives,Value US$,Gross Domestic Product,2010,millions,2588.176058,Asia
1210,Maldives,Value US$,Gross Domestic Product,2011,millions,2774.350161,Asia
1211,Maldives,Value US$,Gross Domestic Product,2012,millions,2886.163937,Asia
1212,Maldives,Value US$,Gross Domestic Product,2013,millions,3295.00923,Asia
1213,Maldives,Value US$,Gross Domestic Product,2014,millions,3697.304619,Asia
1214,Maldives,Value US$,Gross Domestic Product,2015,millions,4109.416452,Asia
1215,Maldives,Value US$,Gross Domestic Product,2016,millions,4379.134275,Asia
1216,Maldives,Value US$,Gross Domestic Product,2017,millions,4754.185598,Asia
1217,Maldives,Value US$,Gross Domestic Product,2018,millions,5300.949825,Asia
1218,Maldives,Value US$,Gross Domestic Product,2019,millions,5609.385431,Asia
1219,Maldives,Value US$,Gross Domestic Product,2020,millions,3746.32936,Asia
1220,Maldives,Value US$,Gross Domestic Product,2021,millions,5405.576797,Asia
1221,Maldives,Value US$,Gross Domestic Product,2022,millions,5909.028133,Asia
1235,Malta,Value US$,Gross Domestic Product,2010,millions,9027.012209,Europe
1236,Malta,Value US$,Gross Domestic Product,2011,millions,9626.120009,Europe
1237,Malta,Value US$,Gross Domestic Product,2012,millions,9462.367398,Europe
1238,Malta,Value US$,Gross Domestic Product,2013,millions,10547.9694,Europe
1239,Malta,Value US$,Gross Domestic Product,2014,millions,11610.37964,Europe
1240,Malta,Value US$,Gross Domestic Product,2015,millions,11087.00787,Europe
1241,Malta,Value US$,Gross Domestic Product,2016,millions,11660.05576,Europe
1242,Malta,Value US$,Gross Domestic Product,2017,millions,13484.55233,Europe
1243,Malta,Value US$,Gross Domestic Product,2018,millions,15294.54186,Europe
1244,Malta,Value US$,Gross Domestic Product,2019,millions,15871.79765,Europe
1245,Malta,Value US$,Gross Domestic Product,2020,millions,15035.86958,Europe
1246,Malta,Value US$,Gross Domestic Product,2021,millions,17720.64324,Europe
1247,Malta,Value US$,Gross Domestic Product,2022,millions,17068.8136,Europe
1300,Monaco,Value US$,Gross Domestic Product,2010,millions,5362.349544,Europe
1301,Monaco,Value US$,Gross Domestic Product,2011,millions,6080.728935,Europe
1302,Monaco,Value US$,Gross Domestic Product,2012,millions,5743.13411,Europe
1303,Monaco,Value US$,Gross Domestic Product,2013,millions,6553.688632,Europe
1304,Monaco,Value US$,Gross Domestic Product,2014,millions,7059.916441,Europe
1305,Monaco,Value US$,Gross Domestic Product,2015,millions,6259.130741,Europe
1306,Monaco,Value US$,Gross Domestic Product,2016,millions,6468.453293,Europe
1307,Monaco,Value US$,Gross Domestic Product,2017,millions,6431.276067,Europe
1308,Monaco,Value US$,Gross Domestic Product,2018,millions,7194.313464,Europe
1309,Monaco,Value US$,Gross Domestic Product,2019,millions,7383.971026,Europe
1310,Monaco,Value US$,Gross Domestic Product,2020,millions,6739.64236,Europe
1311,Monaco,Value US$,Gross Domestic Product,2021,millions,8596.156574,Europe
1312,Monaco,Value US$,Gross Domestic Product,2022,millions,8021.694703,Europe
1313,Mongolia,Value US$,Gross Domestic Product,2010,millions,7189.48318,Asia
1314,Mongolia,Value US$,Gross Domestic Product,2011,millions,10409.8263,Asia
1315,Mongolia,Value US$,Gross Domestic Product,2012,millions,12292.75623,Asia
1316,Mongolia,Value US$,Gross Domestic Product,2013,millions,12582.09462,Asia
1317,Mongolia,Value US$,Gross Domestic Product,2014,millions,12226.53982,Asia
1318,Mongolia,Value US$,Gross Domestic Product,2015,millions,11619.89259,Asia
1319,Mongolia,Value US$,Gross Domestic Product,2016,millions,11181.35065,Asia
1320,Mongolia,Value US$,Gross Domestic Product,2017,millions,11480.84757,Asia
1321,Mongolia,Value US$,Gross Domestic Product,2018,millions,13178.09472,Asia
1322,Mongolia,Value US$,Gross Domestic Product,2019,millions,14206.35902,Asia
1323,Mongolia,Value US$,Gross Domestic Product,2020,millions,13312.98143,Asia
1324,Mongolia,Value US$,Gross Domestic Product,2021,millions,15098.02275,Asia
1325,Mongolia,Value US$,Gross Domestic Product,2022,millions,16046.714,Asia
1326,Montenegro,Value US$,Gross Domestic Product,2010,millions,4138.958868,Europe
1327,Montenegro,Value US$,Gross Domestic Product,2011,millions,4538.508593,Europe
1328,Montenegro,Value US$,Gross Domestic Product,2012,millions,4087.788971,Europe
1329,Montenegro,Value US$,Gross Domestic Product,2013,millions,4464.52766,Europe
1330,Montenegro,Value US$,Gross Domestic Product,2014,millions,4587.712603,Europe
1331,Montenegro,Value US$,Gross Domestic Product,2015,millions,4053.084542,Europe
1332,Montenegro,Value US$,Gross Domestic Product,2016,millions,4373.94508,Europe
1333,Montenegro,Value US$,Gross Domestic Product,2017,millions,4856.612346,Europe
1334,Montenegro,Value US$,Gross Domestic Product,2018,millions,5506.908975,Europe
1335,Montenegro,Value US$,Gross Domestic Product,2019,millions,5542.182456,Europe
1336,Montenegro,Value US$,Gross Domestic Product,2020,millions,4780.776034,Europe
1337,Montenegro,Value US$,Gross Domestic Product,2021,millions,5809.147307,Europe
1338,Montenegro,Value US$,Gross Domestic Product,2022,millions,6096.230204,Europe
1391,Nepal,Value US$,Gross Domestic Product,2010,millions,18364.61113,Asia
1392,Nepal,Value US$,Gross Domestic Product,2011,millions,21064.88605,Asia
1393,Nepal,Value US$,Gross Domestic Product,2012,millions,20445.20795,Asia
1394,Nepal,Value US$,Gross Domestic Product,2013,millions,20588.87637,Asia
1395,Nepal,Value US$,Gross Domestic Product,2014,millions,21507.88139,Asia
1396,Nepal,Value US$,Gross Domestic Product,2015,millions,23055.50664,Asia
1397,Nepal,Value US$,Gross Domestic Product,2016,millions,24007.12536,Asia
1398,Nepal,Value US$,Gross Domestic Product,2017,millions,28065.74816,Asia
1399,Nepal,Value US$,Gross Domestic Product,2018,millions,29174.32616,Asia
1400,Nepal,Value US$,Gross Domestic Product,2019,millions,31658.95984,Asia
1401,Nepal,Value US$,Gross Domestic Product,2020,millions,31400.79187,Asia
1402,Nepal,Value US$,Gross Domestic Product,2021,millions,34814.56454,Asia
1403,Nepal,Value US$,Gross Domestic Product,2022,millions,37729.24604,Asia
1456,Norway,Value US$,Gross Domestic Product,2010,millions,428757.0385,Europe
1457,Norway,Value US$,Gross Domestic Product,2011,millions,498283.4385,Europe
1458,Norway,Value US$,Gross Domestic Product,2012,millions,509506.3171,Europe
1459,Norway,Value US$,Gross Domestic Product,2013,millions,522761.5319,Europe
1460,Norway,Value US$,Gross Domestic Product,2014,millions,498410.0503,Europe
1461,Norway,Value US$,Gross Domestic Product,2015,millions,385801.5501,Europe
1462,Norway,Value US$,Gross Domestic Product,2016,millions,368819.9295,Europe
1463,Norway,Value US$,Gross Domestic Product,2017,millions,398393.9553,Europe
1464,Norway,Value US$,Gross Domestic Product,2018,millions,436999.6926,Europe
1465,Norway,Value US$,Gross Domestic Product,2019,millions,404941.3636,Europe
1466,Norway,Value US$,Gross Domestic Product,2020,millions,362198.3184,Europe
1467,Norway,Value US$,Gross Domestic Product,2021,millions,482174.8545,Europe
1468,Norway,Value US$,Gross Domestic Product,2022,millions,503784.6927,Europe
1469,Oman,Value US$,Gross Domestic Product,2010,millions,64993.54843,Asia
1470,Oman,Value US$,Gross Domestic Product,2011,millions,77497.41392,Asia
1471,Oman,Value US$,Gross Domestic Product,2012,millions,87408.79355,Asia
1472,Oman,Value US$,Gross Domestic Product,2013,millions,89936.13141,Asia
1473,Oman,Value US$,Gross Domestic Product,2014,millions,92699.12313,Asia
1474,Oman,Value US$,Gross Domestic Product,2015,millions,78710.88057,Asia
1475,Oman,Value US$,Gross Domestic Product,2016,millions,75128.85499,Asia
1476,Oman,Value US$,Gross Domestic Product,2017,millions,80856.5755,Asia
1477,Oman,Value US$,Gross Domestic Product,2018,millions,91505.91808,Asia
1478,Oman,Value US$,Gross Domestic Product,2019,millions,88060.94508,Asia
1479,Oman,Value US$,Gross Domestic Product,2020,millions,75909.39761,Asia
1480,Oman,Value US$,Gross Domestic Product,2021,millions,88191.97748,Asia
1481,Oman,Value US$,Gross Domestic Product,2022,millions,108970.091,Asia
1482,Pakistan,Value US$,Gross Domestic Product,2010,millions,182959.7685,Asia
1483,Pakistan,Value US$,Gross Domestic Product,2011,millions,224562.9507,Asia
1484,Pakistan,Value US$,Gross Domestic Product,2012,millions,230422.3975,Asia
1485,Pakistan,Value US$,Gross Domestic Product,2013,millions,239275.5992,Asia
1486,Pakistan,Value US$,Gross Domestic Product,2014,millions,273647.8008,Asia
1487,Pakistan,Value US$,Gross Domestic Product,2015,millions,297019.305,Asia
1488,Pakistan,Value US$,Gross Domestic Product,2016,millions,312353.9639,Asia
1489,Pakistan,Value US$,Gross Domestic Product,2017,millions,337136.8295,Asia
1490,Pakistan,Value US$,Gross Domestic Product,2018,millions,321691.8493,Asia
1491,Pakistan,Value US$,Gross Domestic Product,2019,millions,291918.7855,Asia
1492,Pakistan,Value US$,Gross Domestic Product,2020,millions,293752.1972,Asia
1493,Pakistan,Value US$,Gross Domestic Product,2021,millions,342500.7556,Asia
1494,Pakistan,Value US$,Gross Domestic Product,2022,millions,326796.6473,Asia
1560,Philippines,Value US$,Gross Domestic Product,2010,millions,208368.8923,Asia
1561,Philippines,Value US$,Gross Domestic Product,2011,millions,234216.7307,Asia
1562,Philippines,Value US$,Gross Domestic Product,2012,millions,261920.5426,Asia
1563,Philippines,Value US$,Gross Domestic Product,2013,millions,283902.8297,Asia
1564,Philippines,Value US$,Gross Domestic Product,2014,millions,297483.5533,Asia
1565,Philippines,Value US$,Gross Domestic Product,2015,millions,306445.8716,Asia
1566,Philippines,Value US$,Gross Domestic Product,2016,millions,318627.004,Asia
1567,Philippines,Value US$,Gross Domestic Product,2017,millions,328480.7381,Asia
1568,Philippines,Value US$,Gross Domestic Product,2018,millions,346841.8969,Asia
1569,Philippines,Value US$,Gross Domestic Product,2019,millions,376823.4048,Asia
1570,Philippines,Value US$,Gross Domestic Product,2020,millions,361751.1454,Asia
1571,Philippines,Value US$,Gross Domestic Product,2021,millions,394086.4193,Asia
1572,Philippines,Value US$,Gross Domestic Product,2022,millions,398058.5787,Asia
1573,Poland,Value US$,Gross Domestic Product,2010,millions,475696.6139,Europe
1574,Poland,Value US$,Gross Domestic Product,2011,millions,524374.2225,Europe
1575,Poland,Value US$,Gross Domestic Product,2012,millions,495230.5744,Europe
1576,Poland,Value US$,Gross Domestic Product,2013,millions,515762.0085,Europe
1577,Poland,Value US$,Gross Domestic Product,2014,millions,539080.532,Europe
1578,Poland,Value US$,Gross Domestic Product,2015,millions,477111.288,Europe
1579,Poland,Value US$,Gross Domestic Product,2016,millions,470024.5596,Europe
1580,Poland,Value US$,Gross Domestic Product,2017,millions,524641.2066,Europe
1581,Poland,Value US$,Gross Domestic Product,2018,millions,588779.8508,Europe
1582,Poland,Value US$,Gross Domestic Product,2019,millions,596058.4731,Europe
1583,Poland,Value US$,Gross Domestic Product,2020,millions,599442.7836,Europe
1584,Poland,Value US$,Gross Domestic Product,2021,millions,679441.9006,Europe
1585,Poland,Value US$,Gross Domestic Product,2022,millions,693128.6465,Europe
1586,Portugal,Value US$,Gross Domestic Product,2010,millions,237880.9083,Europe
1587,Portugal,Value US$,Gross Domestic Product,2011,millions,244797.2266,Europe
1588,Portugal,Value US$,Gross Domestic Product,2012,millions,216236.6088,Europe
1589,Portugal,Value US$,Gross Domestic Product,2013,millions,226369.5021,Europe
1590,Portugal,Value US$,Gross Domestic Product,2014,millions,229596.1708,Europe
1591,Portugal,Value US$,Gross Domestic Product,2015,millions,199313.8943,Europe
1592,Portugal,Value US$,Gross Domestic Product,2016,millions,206286.0228,Europe
1593,Portugal,Value US$,Gross Domestic Product,2017,millions,221357.8747,Europe
1594,Portugal,Value US$,Gross Domestic Product,2018,millions,242313.1166,Europe
1595,Portugal,Value US$,Gross Domestic Product,2019,millions,239986.9226,Europe
1596,Portugal,Value US$,Gross Domestic Product,2020,millions,229031.8605,Europe
1597,Portugal,Value US$,Gross Domestic Product,2021,millions,253663.1446,Europe
1598,Portugal,Value US$,Gross Domestic Product,2022,millions,254558.887,Europe
1599,Qatar,Value US$,Gross Domestic Product,2010,millions,125122.3694,Asia
1600,Qatar,Value US$,Gross Domestic Product,2011,millions,167775.2686,Asia
1601,Qatar,Value US$,Gross Domestic Product,2012,millions,186833.5024,Asia
1602,Qatar,Value US$,Gross Domestic Product,2013,millions,198727.643,Asia
1603,Qatar,Value US$,Gross Domestic Product,2014,millions,206224.5986,Asia
